DATE,hpi,gdp,unemployment,property_price,personal_income,population,permit,new_homes,delinquency,men_married,men_unmarried_divorced,men_unmarried_widowed,women_married,women_unmarried_divorced,women_unmarried_widowed,immigrants,quarter,month,year,weekofyear
1987-01-01,63.965,4722.156,6.6,85.2524,3820.2,241857.0,1690.0,1774.0,1.98951565830569,59039.00000000001,8556.0,2542.0,60001.0,11162.0,10944.0,599889.0,1,1,1987,3
1987-02-01,64.423,4774.2230023308175,6.6,85.76836659411924,3845.0,242005.0,1689.0,1784.0,1.9895239239846008,59039.00000000001,8556.0,2542.0,60001.00000000001,11162.0,10944.0,599889.0,1,2,1987,6
1987-03-01,64.735,4803.592036436256,6.6,86.06096772601748,3863.8,242166.0,1704.0,1726.0,1.9895242925166756,59039.00000000001,8556.0,2542.0,60001.0,11162.0,10944.0,599889.0,1,3,1987,6
1987-04-01,65.131,4806.16,6.3,86.0896,3875.4,242338.0,1601.0,1614.0,1.989516697927847,59039.00000000001,8556.000000000002,2542.0000000000005,60001.00000000001,11162.000000000002,10944.0,599889.0,2,4,1987,2
1987-05-01,65.563,4834.2031833582305,6.3,86.37067147187516,3908.6,242516.0,1500.0,1628.0,1.9895250402945488,59038.99999999999,8556.0,2542.0,60001.0,11162.0,10944.0,599889.0,2,5,1987,4
1987-06-01,66.071,4859.710010747456,6.2,86.63837155967273,3919.7,242706.0,1522.0,1594.0,1.9895255373311251,59039.00000000001,8556.0,2541.9999999999995,60001.0,11162.0,10944.0,599889.0,2,6,1987,0
1987-07-01,66.508,4884.555,6.1,86.9421,3942.1,242908.0,1516.0,1575.0,1.9895181414490306,59038.99999999999,8556.0,2541.9999999999995,60000.99999999999,11162.0,10943.999999999996,599889.0,3,7,1987,2
1987-08-01,66.938,4890.6417139344,6.0,86.92541366251707,3978.6,243118.0,1511.0,1605.0,1.9895267021852465,59039.00000000001,8556.000000000002,2542.0,60001.00000000001,11162.0,10944.0,599889.0,3,8,1987,5
1987-09-01,67.331,4917.855803265528,5.9,87.14353816283885,3995.6,243335.0,1514.0,1695.0,1.9895274003632355,59038.99999999999,8556.0,2542.0,60000.999999999985,11161.999999999998,10943.999999999998,599889.0,3,9,1987,1
1987-10-01,67.73899999999999,5007.994,6.0,87.9304,4034.7,243543.0,1447.0,1515.0,1.9895199546005948,59039.00000000001,8556.000000000002,2542.0,60001.0,11162.000000000002,10944.000000000002,599889.0,4,10,1987,3
1987-11-01,68.108,4942.583843416626,5.8,87.35277610338927,4062.1,243724.0,1457.0,1656.0,1.9895285513909668,59039.000000000015,8556.0,2542.0000000000005,60001.0,11162.000000000002,10944.0,599889.0,4,11,1987,6
1987-12-01,68.505,4925.606563994105,5.7,87.20064916132668,4115.7,243895.0,1345.0,1400.0,1.989528898673028,59039.0,8556.0,2542.0000000000005,60001.0,11162.000000000002,10944.000000000002,599889.0,4,12,1987,1
1988-01-01,68.857,5073.372,5.7,88.7984,4128.2,244056.0,1244.0,1271.0,2.0886466625527964,58733.35553124994,8386.615750076935,2562.3261099907672,59498.11698245063,11110.055496690258,11007.989605526489,641346.0,1,1,1988,4
1988-02-01,69.26100000000001,5172.345540680551,5.7,89.8691082032227,4153.0,244205.0,1438.0,1473.0,2.0885871636345827,58633.0,8331.0,2569.0,59333.0,11093.0,11029.0,641346.0,1,2,1988,0
1988-03-01,69.637,5192.995167203804,5.7,90.06974206219871,4178.3,244362.0,1525.0,1532.0,2.088580479904262,58633.0,8331.0,2569.0,59333.0,11093.0,11029.0,641346.0,1,3,1988,1
1988-04-01,69.976,5190.036,5.4,89.9367,4209.5,244528.0,1429.0,1573.0,2.0886269168588334,58733.40914124011,8386.645460046859,2562.322544794377,59498.205188050226,11110.064607747701,11007.978381760075,641346.0,2,4,1988,4
1988-05-01,70.426,5217.076483686339,5.6,90.36980929340133,4225.9,244708.0,1444.0,1421.0,2.088568436393279,58633.00000000001,8331.000000000002,2569.0000000000005,59333.00000000001,11093.0,11029.0,641346.0,2,5,1988,6
1988-06-01,70.889,5247.233639178797,5.4,90.7699337551845,4258.9,244914.0,1485.0,1478.0,2.088559493143979,58633.00000000001,8331.000000000002,2569.0,59333.0,11093.000000000002,11029.0,641346.0,2,6,1988,2
1988-07-01,71.355,5282.835,5.4,91.256,4298.8,245131.0,1439.0,1467.0,2.0886045932092925,58733.47369660692,8386.681235804324,2562.3182517034807,59498.31140229906,11110.075578979991,11007.964866473922,641346.0,3,7,1988,4
1988-08-01,71.8,5282.213875905868,5.6,91.2045229527624,4323.0,245352.0,1460.0,1493.0,2.088540911291234,58632.99999999999,8331.0,2569.0,59332.99999999999,11093.0,11028.999999999998,641346.0,3,8,1988,0
1988-09-01,72.241,5318.025261474692,5.4,91.61708814689369,4352.5,245579.0,1436.0,1492.0,2.088530892042254,58633.0,8331.0,2569.0,59332.99999999999,11093.0,11029.0,641346.0,3,9,1988,3
1988-10-01,72.63600000000001,5399.509,5.4,92.5778,4391.1,245789.0,1516.0,1522.0,2.0885755855727415,58733.55348952134,8386.725456015525,2562.3129452781372,59498.442687192764,11110.089139844762,11007.948161060802,641346.0,4,10,1988,5
1988-11-01,73.072,5341.616982947362,5.3,91.89247516181821,4402.5,245970.0,1508.0,1569.0,2.0885114287404694,58633.0,8331.0,2569.0,59333.0,11093.0,11029.000000000002,641346.0,4,11,1988,1
1988-12-01,73.465,5318.288025423329,5.3,91.615673868332,4438.6,246140.0,1501.0,1563.0,2.0885029915167665,58633.0,8331.0,2569.0,59333.0,11093.0,11028.999999999998,641346.0,4,12,1988,3
1989-01-01,73.947,5511.253,5.4,93.6124,4501.5,246301.0,1466.0,1621.0,2.3006356839865507,61209.0,8757.999999999998,2540.0,61888.99999999999,11980.0,11526.0,1090172.0,1,1,1989,6
1989-02-01,74.383,5584.553002032468,5.2,93.74417399482424,4529.6,246454.0,1383.0,1425.0,2.300638873349615,61209.0,8758.000000000002,2539.9999999999995,61889.00000000001,11980.0,11526.000000000002,1090172.0,1,2,1989,2
1989-03-01,74.779,5608.155432596898,5.0,93.76495135037706,4570.2,246626.0,1214.0,1422.0,2.300639265904425,61209.0,8758.0,2540.0,61889.00000000001,11980.0,11526.0,1090172.0,1,3,1989,2
1989-04-01,75.085,5612.463,5.2,93.5733,4582.5,246814.0,1376.0,1339.0,2.3006374872959006,61208.99999999999,8757.999999999998,2539.9999999999995,61888.99999999999,11980.0,11526.0,1090172.0,2,4,1989,5
1989-05-01,75.306,5629.574547366364,5.2,93.81169629013664,4579.4,247010.0,1381.0,1331.0,2.3006407310785297,61209.0,8758.0,2540.0,61889.00000000001,11980.0,11526.0,1090172.0,2,5,1989,0
1989-06-01,75.48,5657.116284230867,5.3,93.9923363874203,4602.2,247228.0,1322.0,1397.0,2.300641367769372,61209.0,8758.0,2540.0,61889.0,11980.0,11526.0,1090172.0,2,6,1989,3
1989-07-01,75.656,5695.365,5.2,94.1373,4628.5,247458.0,1283.0,1427.0,2.300639500047569,61209.0,8757.999999999998,2540.0,61889.0,11980.0,11526.0,1090172.0,3,7,1989,5
1989-08-01,75.835,5680.279208024249,5.2,94.16333467070896,4639.1,247695.0,1334.0,1332.0,2.300642826985053,61208.99999999999,8758.0,2540.0,61888.99999999999,11980.0,11525.999999999998,1090172.0,3,8,1989,1
1989-09-01,76.056,5696.3689981821035,5.3,94.32714415307363,4662.3,247942.0,1314.0,1279.0,2.3006435314990807,61209.0,8758.0,2539.9999999999995,61888.99999999999,11980.0,11525.999999999998,1090172.0,3,9,1989,4
1989-10-01,76.283,5747.237,5.3,94.7279,4703.0,248174.0,1365.0,1410.0,2.3006418090182077,61209.0,8758.0,2540.0,61889.0,11980.000000000002,11526.0,1090172.0,4,10,1989,6
1989-11-01,76.521,5710.092709584735,5.4,94.44962773877917,4718.1,248380.0,1344.0,1351.0,2.300644885430933,61208.99999999999,8758.0,2540.0,61888.999999999985,11979.999999999998,11526.0,1090172.0,4,11,1989,2
1989-12-01,76.705,5693.869706212812,5.4,94.3335286882112,4735.7,248569.0,1422.0,1251.0,2.300645509074895,61209.00000000001,8758.0,2540.0,61889.00000000001,11980.000000000002,11526.0,1090172.0,4,12,1989,4
1990-01-01,76.89699999999999,5872.701,5.4,94.0502,4783.8,248743.0,1748.0,1551.0,1.7225971576803651,55833.0,6283.0,2333.0,56797.0,8845.0,11477.0,1535872.0,1,1,1990,0
1990-02-01,77.053,5934.24711224546,5.3,93.00383754889855,4819.8,248920.0,1329.0,1437.0,1.7225858455840157,55833.0,6283.0,2333.0,56797.0,8845.0,11477.0,1535872.0,1,2,1990,3
1990-03-01,77.20100000000001,5950.51054248401,5.2,92.86296470960144,4842.7,249146.0,1246.0,1289.0,1.7225860574975476,55833.0,6283.0,2333.0,56797.0,8845.0,11477.0,1535872.0,1,3,1990,3
1990-04-01,77.278,5960.028,5.4,93.2186,4883.8,249436.0,1136.0,1248.0,1.722597934027239,55833.0,6283.0,2333.0,56797.0,8845.0,11477.0,1535872.0,2,4,1990,6
1990-05-01,77.297,5967.930235490776,5.4,92.50029073309676,4889.5,249707.0,1067.0,1212.0,1.7225865830695077,55833.0,6283.0,2333.0,56797.0,8845.0,11477.0,1535872.0,2,5,1990,1
1990-06-01,77.258,5984.304392312453,5.2,91.9514671689548,4919.3,249990.0,1108.0,1177.0,1.7225868429185156,55833.0,6283.0,2333.0,56797.0,8845.0,11477.0,1535872.0,2,6,1990,4
1990-07-01,77.139,6015.116,5.5,91.4427,4948.2,250285.0,1078.0,1171.0,1.72259887042283,55833.0,6283.0,2333.0,56797.0,8845.0,11477.0,1535872.0,3,7,1990,6
1990-08-01,77.009,5993.203583434799,5.7,91.39407219228804,4949.9,250595.0,1069.0,1115.0,1.7225874116213575,55833.0,6283.0,2333.0,56797.0,8845.0,11477.0,1535872.0,3,8,1990,2
1990-09-01,76.85,5992.765291419212,5.9,90.7792533716702,4978.6,250904.0,976.0,1110.0,1.722587707847831,55833.0,6283.0,2333.0,56797.0,8845.0,11477.0,1535872.0,3,9,1990,5
1990-10-01,76.699,6004.733,5.9,89.4855,4966.5,251201.0,925.0,1014.0,1.7225999215045202,55833.0,6283.0,2333.0,56797.0,8845.0,11477.0,1535872.0,4,10,1990,0
1990-11-01,76.369,5992.606057284365,6.2,90.51945363487312,4973.5,251486.0,941.0,1145.0,1.7225882656880083,55833.0,6283.0,2333.0,56797.0,8845.0,11477.0,1535872.0,4,11,1990,3
1990-12-01,76.184,5987.957734316639,6.3,90.84278911494427,5004.1,251758.0,861.0,969.0,1.7225885311214635,55833.0,6283.0,2333.0,56797.0,8845.0,11477.0,1535872.0,4,12,1990,5
1991-01-01,75.915,6035.178,6.4,88.1239,4990.4,252012.0,786.0,798.0,3.09,68713.0,11082.0,3782.0,69044.0,14882.0,11328.0,1826595.0,1,1,1991,1
1991-02-01,75.733,6096.967243677602,6.6,87.93563232918983,4997.1,252253.0,853.0,965.0,3.144071739296384,68713.0,11082.0,3781.9999999999995,69044.0,14882.000000000002,11328.000000000002,1826595.0,1,2,1991,4
1991-03-01,75.569,6120.952471433556,6.8,87.94022809628174,5005.8,252507.0,911.0,921.0,3.166898500656861,68713.0,11082.0,3782.0000000000005,69044.0,14882.0,11327.999999999998,1826595.0,1,3,1991,4
1991-04-01,75.565,6126.862,6.7,88.2351,5034.3,252778.0,916.0,1001.0,3.18,68713.0,11082.000000000002,3782.0,69044.0,14882.000000000004,11328.000000000002,1826595.0,2,4,1991,0
1991-05-01,75.764,6147.70861479745,6.9,87.78001547195036,5055.9,253060.0,991.0,996.0,3.1875272330341153,68713.0,11082.000000000002,3782.0000000000005,69044.0,14882.000000000002,11328.0,1826595.0,2,5,1991,2
1991-06-01,75.992,6173.553881511509,6.9,87.4851767762339,5090.8,253350.0,964.0,1036.0,3.202550867143871,68713.0,11082.0,3782.0000000000005,69044.0,14882.0,11328.0,1826595.0,2,6,1991,5
1991-07-01,76.081,6205.937,6.8,87.2432,5087.0,253650.0,973.0,1063.0,3.22,68713.0,11081.999999999998,3782.0000000000005,69044.0,14882.0,11328.0,1826595.0,3,7,1991,0
1991-08-01,76.108,6196.572369489027,6.9,87.20262552563442,5108.4,253966.0,944.0,1049.0,3.2197396462461723,68713.0,11081.999999999998,3782.0,69044.0,14882.000000000002,11328.0,1826595.0,3,8,1991,3
1991-09-01,76.192,6216.982030638532,6.9,86.90090753755422,5141.5,254280.0,974.0,1015.0,3.2391397933988517,68713.0,11082.0,3782.0,69044.0,14882.0,11328.0,1826595.0,3,9,1991,6
1991-10-01,76.074,6264.54,7.0,86.3059,5157.7,254576.0,991.0,1079.0,3.28,68713.0,11082.0,3782.0000000000005,69044.0,14881.999999999998,11328.0,1826595.0,4,10,1991,1
1991-11-01,76.012,6228.401747443431,7.0,86.74006069886936,5177.0,254841.0,984.0,1103.0,3.249546367141447,68713.0,11082.0,3782.0000000000005,69044.00000000001,14882.000000000002,11328.000000000002,1826595.0,4,11,1991,4
1991-12-01,76.056,6212.833626701507,7.3,86.9205242131853,5233.0,255089.0,1061.0,1079.0,3.236611919564423,68713.0,11082.0,3782.0,69044.0,14882.0,11328.0,1826595.0,4,12,1991,6
1992-01-01,76.087,6363.102,7.3,85.9164,5264.8,255331.0,1077.0,1176.0,3.12,62534.99999999999,8980.0,2648.0,63345.00000000001,12829.000000000002,11146.0,973445.0,1,1,1992,2
1992-02-01,76.156,6432.05182887649,7.4,85.39134933983107,5303.2,255576.0,1146.0,1250.0,3.0589019500002066,62535.000000000015,8980.000000000002,2648.0000000000005,63345.000000000015,12829.000000000004,11146.000000000004,973445.0,1,2,1992,5
1992-03-01,76.27600000000001,6466.341531334854,7.4,85.12273382106235,5323.8,255848.0,1082.0,1297.0,3.0333615143734582,62534.99999999999,8980.0,2648.0,63345.00000000001,12828.999999999998,11146.0,973445.0,1,3,1992,6
1992-04-01,76.345,6470.763,7.4,85.057,5357.4,256139.0,1054.0,1099.0,3.06,62535.0,8980.0,2647.9999999999995,63345.0,12828.999999999998,11146.0,973445.0,2,4,1992,2
1992-05-01,76.398,6501.059704684949,7.6,84.85074518905441,5392.4,256437.0,1056.0,1214.0,2.9953531771326842,62534.999999999985,8979.999999999998,2647.9999999999995,63344.999999999985,12828.999999999998,11146.0,973445.0,2,5,1992,4
1992-06-01,76.332,6532.809936221208,7.8,84.5944712067589,5424.0,256742.0,1057.0,1145.0,2.943188787765728,62534.99999999999,8979.999999999998,2648.0,63345.0,12829.0,11146.0,973445.0,2,6,1992,0
1992-07-01,76.263,6566.641,7.7,84.2302,5437.1,257063.0,1089.0,1139.0,2.88,62535.00000000001,8980.000000000002,2648.0,63344.99999999999,12829.0,11146.0,973445.0,3,7,1992,2
1992-08-01,76.23,6568.462904915955,7.6,84.38497960331041,5465.1,257390.0,1075.0,1226.0,2.8993161861255325,62534.99999999999,8980.000000000002,2648.0,63345.0,12829.000000000002,11146.0,973445.0,3,8,1992,5
1992-09-01,76.238,6605.157200023317,7.6,84.24601537596256,5452.8,257704.0,1114.0,1186.0,2.8666272926608873,62534.999999999985,8979.999999999998,2647.9999999999995,63345.0,12828.999999999998,11146.0,973445.0,3,9,1992,1
1992-10-01,76.375,6680.803,7.3,83.8807,5444.9,258004.0,1132.0,1244.0,2.79,62535.0,8980.000000000002,2648.0000000000005,63345.0,12829.000000000004,11146.000000000002,973445.0,4,10,1992,3
1992-11-01,76.557,6623.43799987546,7.4,84.17300991091709,5467.4,258280.0,1118.0,1214.0,2.849720807139033,62535.0,8980.000000000002,2648.000000000001,63345.000000000015,12829.000000000002,11146.000000000002,973445.0,4,11,1992,6
1992-12-01,76.67399999999999,6596.214928133106,7.4,84.31758626673424,5676.8,258546.0,1176.0,1227.0,2.8786199761191305,62535.0,8980.0,2648.0,63344.99999999999,12829.0,11146.0,973445.0,4,12,1992,1
1993-01-01,76.78399999999999,6729.459,7.3,83.4095,5534.1,258799.0,1177.0,1210.0,2.78,56833.0,6778.0,2468.0,57768.0,9883.0,11214.0,903916.0,1,1,1993,4
1993-02-01,76.837,6783.206379564508,7.1,83.35473138005881,5568.0,259036.0,1148.0,1210.0,2.7109894900997396,56833.0,6778.0,2468.0,57768.0,9883.0,11214.0,903916.0,1,2,1993,0
1993-03-01,76.868,6810.405756145887,7.0,83.30518875569736,5565.0,259283.0,1056.0,1083.0,2.6749614342453656,56833.0,6778.0,2468.0,57768.0,9883.0,11214.0,903916.0,1,3,1993,0
1993-04-01,76.936,6808.939,7.1,83.1692,5621.8,259547.0,1104.0,1258.0,2.67,56833.0,6778.0,2468.0,57768.0,9883.0,11214.0,903916.0,2,4,1993,3
1993-05-01,77.038,6835.3821784982,7.1,83.29848662864727,5637.9,259822.0,1112.0,1260.0,2.643717177380594,56833.0,6778.0,2468.0,57768.0,9883.0,11214.0,903916.0,2,5,1993,5
1993-06-01,77.243,6861.513920083921,7.0,83.36276104738549,5632.9,260109.0,1130.0,1280.0,2.614397252915488,56833.0,6778.0,2468.0,57768.0,9883.0,11214.0,903916.0,2,6,1993,1
1993-07-01,77.43,6882.098,6.9,83.4042,5660.1,260411.0,1174.0,1254.0,2.59,56833.0,6778.0,2468.0,57768.0,9883.0,11214.0,903916.0,3,7,1993,3
1993-08-01,77.612,6895.378212603016,6.8,83.4182434995719,5682.0,260717.0,1230.0,1300.0,2.5757471381453674,56833.0,6778.0,2468.0,57768.0,9883.0,11214.0,903916.0,3,8,1993,6
1993-09-01,77.794,6936.942045825448,6.7,83.47263647761069,5675.1,261015.0,1251.0,1343.0,2.528298176672676,56833.0,6778.0,2468.0,57768.0,9883.0,11214.0,903916.0,3,9,1993,2
1993-10-01,77.941,7013.738,6.8,83.5711,5669.1,261294.0,1287.0,1392.0,2.44,56833.0,6778.0,2468.0,57768.0,9883.0,11214.0,903916.0,4,10,1993,4
1993-11-01,78.14699999999999,6955.623916990538,6.6,83.49770865727895,5694.4,261550.0,1357.0,1376.0,2.5069788162120266,56833.0,6778.0,2468.0,57768.0,9883.0,11214.0,903916.0,4,11,1993,0
1993-12-01,78.325,6926.813070269896,6.5,83.4620505479386,5893.8,261796.0,1461.0,1533.0,2.540267647878978,56833.0,6778.0,2468.0,57768.0,9883.0,11214.0,903916.0,4,12,1993,2
1994-01-01,78.59100000000001,7115.652,6.6,83.2658,5779.0,262021.0,1390.0,1272.0,2.39,57068.0,7250.0,2222.0,58185.0,10129.0,11073.0,803993.0,1,1,1994,5
1994-02-01,78.727,7195.3349460717745,6.6,83.18397704696345,5798.0,262237.0,1269.0,1337.0,2.3097233785440663,57068.0,7250.0,2222.0,58185.0,10129.0,11073.0,803993.0,1,2,1994,1
1994-03-01,78.85600000000001,7239.001622545232,6.5,83.155810629864,5829.4,262491.0,1342.0,1564.0,2.2660599906055343,57068.0,7250.0,2222.0,58185.0,10129.0,11073.0,803993.0,1,3,1994,1
1994-04-01,78.986,7246.931,6.4,83.2195,5890.5,262754.0,1392.0,1465.0,2.26,57068.0,7250.0,2222.0,58185.0,10129.0,11073.0,803993.0,2,4,1994,4
1994-05-01,79.222,7270.040447840282,6.1,83.1053943813274,5911.1,263014.0,1396.0,1526.0,2.233686510696378,57068.0,7250.0,2222.0,58185.0,10129.0,11073.0,803993.0,2,5,1994,6
1994-06-01,79.422,7300.297833959121,6.1,83.00758664830862,5917.5,263294.0,1357.0,1409.0,2.1996515760155426,57068.0,7250.0,2222.0,58185.0,10129.0,11073.0,803993.0,2,6,1994,2
1994-07-01,79.594,7331.075,6.1,82.8818,5946.4,263580.0,1335.0,1439.0,2.16,57068.0,7250.0,2222.0,58185.0,10129.0,11073.0,803993.0,3,7,1994,4
1994-08-01,79.781,7335.389342363885,6.0,82.944790536646,5968.7,263871.0,1377.0,1450.0,2.1655073275013565,57068.0,7250.0,2222.0,58185.0,10129.0,11073.0,803993.0,3,8,1994,0
1994-09-01,79.92,7375.184843311079,5.9,82.91739032473764,6001.5,264159.0,1412.0,1474.0,2.132101728661966,57068.0,7250.0,2222.0,58185.0,10129.0,11073.0,803993.0,3,9,1994,3
1994-10-01,80.065,7455.288,5.8,82.8292,6065.3,264430.0,1397.0,1450.0,2.06,57068.0,7250.0,2222.0,58185.0,10129.0,11073.0,803993.0,4,10,1994,5
1994-11-01,80.15,7393.171953932525,5.6,82.90309055984352,6075.4,264681.0,1340.0,1511.0,2.116780999629169,57068.0,7250.0,2222.0,58185.0,10129.0,11073.0,803993.0,4,11,1994,1
1994-12-01,80.296,7369.986824899347,5.5,82.93242242856239,6108.1,264924.0,1396.0,1455.0,2.1382707624112736,57068.0,7250.0,2222.0,58185.0,10129.0,11073.0,803993.0,4,12,1994,3
1995-01-01,80.426,7522.289,5.6,82.4352,6148.6,265157.0,1282.0,1407.0,2.08,57570.0,7383.0,2284.0,58984.0,10270.0,11082.0,720177.0,1,1,1995,6
1995-02-01,80.528,7570.638822337622,5.4,82.41159531091124,6173.3,265383.0,1254.0,1316.0,2.1021263170596947,57570.0,7383.0,2284.0,58984.0,10270.0,11082.0,720177.0,1,2,1995,2
1995-03-01,80.598,7590.779132521831,5.4,82.36614047382534,6200.3,265625.0,1226.0,1249.0,2.1121112233712602,57570.0,7383.0,2284.0,58984.0,10270.0,11082.0,720177.0,1,3,1995,2
1995-04-01,80.661,7580.997,5.8,82.24,6223.9,265877.0,1259.0,1267.0,2.11,57570.0,7383.0,2284.0,58984.0,10270.0,11082.0,720177.0,2,4,1995,5
1995-05-01,80.703,7614.797908392358,5.6,82.3915770808567,6238.3,266134.0,1271.0,1314.0,2.1231648733260715,57570.0,7383.0,2284.0,58984.0,10270.0,11082.0,720177.0,2,5,1995,0
1995-06-01,80.785,7645.639456642568,5.6,82.48544639669315,6267.4,266414.0,1305.0,1281.0,2.1370286717048024,57570.0,7383.0,2284.0,58984.0,10270.0,11082.0,720177.0,2,6,1995,3
1995-07-01,80.936,7683.125,5.7,82.61399999999999,6296.3,266700.0,1354.0,1461.0,2.16,57570.0,7383.0,2284.0,58984.0,10270.0,11082.0,720177.0,3,7,1995,5
1995-08-01,81.11,7679.207428831977,5.7,82.55068923319881,6319.0,266998.0,1386.0,1416.0,2.1490437002494343,57570.0,7383.0,2284.0,58984.0,10270.0,11082.0,720177.0,3,8,1995,1
